team1_champ1,team1_champ2,team1_champ3,team1_champ4,team1_champ5,team2_champ1,team2_champ2,team2_champ3,team2_champ4,team2_champ5,result
76,135,40,137,66,74,139,21,9,85,1
148,152,40,68,18,74,70,49,99,21,1
51,148,38,142,30,28,135,48,64,10,0
2,135,40,53,37,45,33,46,68,133,1
45,73,51,99,30,2,33,49,53,37,1
148,33,46,113,10,70,135,8,48,44,0
136,16,48,9,72,133,139,83,14,51,0
148,33,46,9,10,61,139,8,48,37,0
59,148,46,54,44,6,16,97,7,40,1
148,2,49,9,121,52,152,82,113,37,0
34,148,21,93,10,152,118,51,14,43,0
51,148,31,48,44,34,70,99,9,40,1
59,103,115,79,37,51,139,48,137,15,1
39,135,48,99,10,51,148,8,14,85,1
6,135,25,9,43,51,139,116,137,37,0
39,73,59,83,43,26,133,51,64,30,1
70,2,39,137,5,136,139,22,64,43,0
38,135,95,9,90,78,33,139,68,37,1
40,135,83,99,121,148,16,64,53,37,1
148,133,101,99,44,28,139,38,14,10,0
152,7,31,142,44,51,12,48,137,37,0
38,73,59,83,66,6,133,148,137,44,0
73,135,17,137,37,114,133,64,53,43,1
56,135,49,137,10,114,133,17,53,37,1
59,139,13,137,10,148,136,39,53,37,1
152,70,49,9,84,28,2,5,137,66,1
6,152,48,14,43,39,148,83,99,66,0
148,139,34,53,44,136,152,51,9,10,1
56,139,18,113,84,52,148,38,83,43,1
28,148,5,137,43,34,139,152,93,37,1
28,135,59,99,44,140,70,49,137,43,1
28,148,49,68,136,51,139,95,142,64,0
34,139,48,137,66,1,148,39,142,44,1
52,148,64,142,44,51,152,8,14,66,0
152,135,148,53,37,51,133,59,9,21,1
28,135,38,9,43,148,73,59,53,37,0
70,152,95,137,44,34,103,99,113,43,0
51,135,82,9,129,74,70,49,68,136,0
152,70,20,54,5,34,12,48,137,43,0
55,148,139,83,121,1,70,17,53,37,0
73,139,18,137,5,148,47,34,113,10,0
28,152,148,99,30,34,139,52,48,129,0
28,139,148,113,84,152,2,22,99,43,0
59,139,95,4,21,24,135,42,137,43,0
94,139,48,53,90,76,16,97,64,44,1
152,103,112,9,40,133,139,20,137,5,0
34,70,101,9,66,152,148,49,53,10,0
38,139,51,2,10,26,70,152,137,37,1
152,58,148,99,66,76,133,21,137,15,1
52,70,3,9,90,152,7,40,99,15,1
34,70,3,9,140,33,103,99,14,43,1
152,70,101,75,66,26,139,148,137,15,1
38,2,21,48,44,51,148,39,104,140,1
140,139,76,79,37,33,35,21,137,43,1
152,148,112,4,37,51,139,8,137,44,0
48,33,51,99,43,74,103,49,53,37,0
34,73,59,128,10,55,139,46,137,15,1
70,135,49,53,37,133,12,38,9,84,1
33,135,116,79,37,136,133,8,113,84,1
51,135,40,23,10,67,2,21,9,90,0
40,118,25,93,37,6,2,82,137,121,1
140,12,20,71,10,24,2,48,142,40,1
51,139,2,137,21,140,148,152,53,43,0
74,47,59,53,37,152,133,103,79,90,1
76,135,49,9,21,34,139,51,99,43,1
33,73,59,137,44,54,39,34,2,64,1
94,70,49,93,37,152,12,83,137,43,1
52,70,49,9,66,34,19,3,137,37,0
136,29,48,68,21,28,148,17,9,10,1
52,139,140,53,43,136,16,21,137,37,1
28,29,48,137,129,67,80,17,53,43,1
140,139,18,53,37,152,16,83,99,66,1
45,70,49,99,15,152,139,76,113,10,0
52,70,49,9,10,34,2,40,137,37,1
34,139,48,53,66,76,148,21,68,133,0
76,139,83,142,10,34,135,40,99,15,0
36,135,48,9,5,148,139,46,93,43,1
73,148,49,68,140,133,80,60,137,44,1
59,133,21,9,44,148,33,152,137,43,0
34,139,59,113,43,6,80,13,53,37,1
51,139,8,113,15,152,2,5,53,43,0
59,139,56,53,44,51,70,49,93,10,0
51,139,45,99,43,26,70,39,113,37,1
76,70,59,128,10,152,2,51,53,44,0
74,148,59,68,140,28,135,48,99,43,1
6,148,59,68,140,51,135,48,99,156,1
41,139,148,68,136,28,135,25,137,5,0
76,135,48,99,140,152,16,21,113,85,1
108,27,21,71,37,24,7,59,64,43,0
28,29,48,79,43,51,148,17,113,66,1
76,139,51,14,43,34,103,48,99,5,1
52,139,140,93,44,51,2,25,9,21,1
51,148,21,9,37,45,139,140,83,43,0
136,70,3,137,37,133,92,17,93,40,1
136,135,25,53,37,81,77,112,64,140,1
54,70,46,99,37,140,16,50,79,129,1
112,45,139,137,90,152,148,17,48,43,0
140,47,70,9,44,136,139,48,53,37,0
1,148,83,4,40,51,2,17,53,37,0
51,139,20,18,5,55,105,39,137,86,1
140,70,17,48,44,28,2,3,113,66,1
33,92,8,48,37,52,70,17,83,43,1
6,58,49,137,37,28,2,97,53,43,1
140,136,59,54,44,36,133,34,113,10,0
34,27,49,113,10,73,33,17,137,44,1
6,148,3,99,66,152,33,49,137,43,0
6,70,3,93,37,51,148,17,137,66,0
140,2,17,137,37,51,103,8,14,66,1
28,133,97,113,37,1,70,49,9,10,1
140,139,60,93,43,76,148,49,137,85,0
51,139,39,83,85,74,148,49,137,15,0
76,152,17,137,10,34,136,70,99,15,0
46,7,34,14,43,140,70,112,99,10,0
74,70,8,14,15,34,136,39,53,10,0
140,58,3,137,43,76,33,17,32,37,1
28,148,17,137,37,33,139,18,23,85,1
34,136,50,32,43,74,139,48,71,10,0
148,139,46,48,37,51,136,49,137,21,1
6,148,3,71,43,152,33,17,113,10,0
136,139,48,53,37,24,148,17,137,43,1
33,135,40,14,43,51,139,76,137,37,0
33,148,25,83,5,136,2,64,79,15,1
34,139,112,71,37,51,2,17,53,44,1
24,148,49,4,72,18,16,3,21,99,0
6,148,31,53,37,76,70,39,9,21,1
103,148,17,83,10,55,70,49,142,40,0
76,152,59,2,43,28,139,34,137,51,1
45,135,40,79,10,36,148,70,53,43,1
140,33,46,53,68,45,133,17,54,40,1
2,16,38,99,10,34,103,46,79,44,1
126,70,2,99,141,28,33,49,113,10,0
28,135,49,14,10,26,148,39,37,17,1
24,16,8,64,43,136,139,18,54,37,1
74,148,152,142,40,140,45,103,99,22,0
152,70,49,53,37,26,2,56,79,44,0
140,135,40,104,121,76,133,31,137,37,1
45,70,48,99,43,140,103,38,79,37,0
140,148,49,4,51,2,112,133,79,10,1
140,133,64,137,37,136,70,31,32,121,1
6,148,25,137,37,24,19,103,79,64,1
136,35,31,137,43,51,118,17,53,37,0
59,70,36,79,21,140,139,49,137,44,1
136,152,48,32,37,49,70,36,137,90,0
45,54,34,139,10,76,148,152,93,51,0
52,135,49,17,43,30,70,115,79,37,1
59,135,49,99,85,148,16,36,79,40,1
52,70,49,99,12,136,2,17,48,85,1
88,133,48,32,37,26,70,17,79,22,0
26,2,140,64,43,24,92,49,79,133,0
59,73,36,104,90,148,133,38,137,85,0
6,92,145,137,5,34,2,17,75,37,1
34,135,51,65,44,24,118,20,137,5,0
39,103,49,137,66,52,148,56,79,15,0
52,16,140,79,64,51,33,46,104,62,0
36,118,59,75,66,70,133,38,53,85,1
76,13,59,75,66,136,70,38,53,44,1
136,135,49,9,64,74,70,46,137,10,0
24,133,115,53,37,1,135,49,79,66,0
6,92,2,99,37,28,70,49,79,133,0
70,139,18,104,62,24,92,31,79,37,0
88,135,25,9,44,152,70,59,32,66,0
28,70,17,53,37,52,144,25,48,44,1
136,135,31,104,127,152,70,46,32,21,1
41,148,100,127,10,76,130,157,104,17,0
61,27,100,93,151,6,144,95,17,21,0
51,135,100,104,37,41,27,64,93,44,1
152,135,17,104,127,28,70,100,32,43,1
140,70,49,53,37,133,92,64,127,121,1
86,135,25,79,21,1,27,17,93,43,0
152,148,25,104,37,26,92,83,99,72,1
20,92,100,99,66,6,70,46,93,43,0
140,27,17,93,66,136,70,39,104,21,1
28,135,46,93,40,76,148,25,53,37,1
52,135,17,68,43,2,133,158,93,40,1
157,92,25,53,37,6,148,17,93,44,1
51,27,8,104,127,74,70,25,32,21,0
6,70,17,53,37,76,135,25,32,43,0
52,27,65,53,43,2,135,97,93,44,0
6,144,17,104,127,34,70,49,93,21,1
2,133,25,93,21,24,27,100,54,40,1
24,27,17,93,21,38,19,51,53,40,0
136,92,104,17,127,67,27,8,93,37,0
28,40,27,93,25,67,148,158,104,37,0
136,133,127,32,10,152,139,20,93,66,0
67,27,69,4,64,24,148,100,53,37,0
152,27,59,53,40,26,2,25,9,44,0
6,135,57,93,40,76,95,17,104,21,0
34,27,112,104,127,45,95,5,93,37,1
140,70,25,93,37,136,95,17,54,43,1
86,27,158,104,43,140,47,76,32,64,1
24,2,5,93,40,76,70,17,99,10,0
28,144,25,64,10,51,135,17,104,21,0
28,148,5,32,66,61,139,18,9,10,1
6,135,100,93,10,51,70,25,104,21,1
76,58,97,93,17,55,80,25,53,40,0
34,92,100,99,10,76,135,49,64,43,1
2,135,112,99,37,157,148,158,53,10,0
52,95,17,93,121,36,135,97,14,40,1
76,135,59,17,10,67,139,8,32,21,1
140,70,139,9,44,25,2,5,32,85,1
73,135,17,104,127,74,70,25,93,21,1
41,27,25,53,40,34,19,5,32,121,1
67,133,35,18,12,152,70,39,9,84,1
28,92,31,93,40,45,135,100,53,43,0
51,27,122,93,66,136,135,25,53,37,1
6,70,158,93,40,34,47,17,68,156,0
38,92,31,93,21,12,144,39,54,40,1
6,70,25,104,62,152,148,59,99,10,1
28,132,31,93,44,135,39,32,10,26,1
94,92,49,53,5,51,148,158,32,117,0
28,58,100,32,40,140,135,158,104,127,1
152,92,100,104,127,36,135,158,93,37,0
6,70,100,93,37,74,135,49,53,40,0
34,92,158,104,17,6,103,57,32,127,0
152,139,18,68,70,52,2,34,99,66,0
6,135,8,93,156,51,133,49,32,127,0
140,2,100,53,37,136,135,49,93,72,0
88,152,133,54,21,86,92,76,99,141,0
24,70,100,93,10,6,148,46,32,44,1
41,148,25,93,44,24,70,49,104,90,1
138,27,100,32,10,28,139,49,104,127,0
28,70,20,79,40,69,27,13,53,72,1
26,148,100,88,68,24,133,25,53,40,0
38,70,5,93,21,59,80,158,79,90,0
28,148,31,32,85,76,135,5,9,66,0
2,148,17,54,90,86,70,76,99,141,1
74,70,65,104,127,67,135,17,9,21,1
16,12,17,53,37,20,135,100,75,40,1
41,27,8,14,40,1,148,25,32,10,1
6,133,100,93,37,76,92,8,53,121,1
152,135,8,53,37,52,70,25,93,21,1
56,16,25,104,62,6,92,65,93,10,1
6,139,18,104,43,61,135,25,32,127,0
157,92,31,93,37,67,95,25,32,21,1
140,144,69,93,127,157,2,17,32,21,1
28,27,17,93,40,26,135,31,104,127,0
41,95,25,104,10,45,73,20,127,64,1
76,144,25,32,66,34,70,100,93,10,0
41,27,25,93,44,52,130,38,121,68,0
34,148,21,93,43,157,130,57,9,66,1
12,92,25,93,37,51,135,46,53,43,1
74,144,46,53,10,12,133,49,137,21,1
34,92,17,53,43,57,135,87,93,10,0
28,27,39,53,44,78,29,82,137,15,1
28,133,12,93,125,2,135,49,104,37,0
24,105,152,9,129,52,80,1,104,21,1
74,133,152,159,21,76,2,5,54,40,0
39,135,46,93,84,67,27,112,14,43,0
148,133,145,93,10,152,135,141,53,44,1
76,118,46,93,37,86,92,97,14,84,0
76,152,145,68,140,28,135,46,93,37,0
136,148,38,93,123,76,58,127,104,66,1
94,2,64,93,129,152,92,39,53,40,0
152,148,17,104,127,55,12,65,32,10,1
45,92,46,32,43,74,152,25,93,37,0
33,12,115,83,40,152,92,59,93,37,0
34,16,141,137,37,12,135,46,23,10,1
152,135,3,53,37,38,133,25,93,40,0
41,148,100,93,85,76,135,49,9,37,0
86,148,158,104,127,28,135,8,32,129,1
152,2,20,48,21,24,92,157,64,37,1
12,86,100,93,40,24,135,38,71,37,1
28,27,25,141,68,12,92,100,93,37,1
59,92,3,53,37,74,70,141,32,43,1
52,135,72,9,21,94,92,38,93,43,0
6,135,100,32,21,24,152,8,53,151,0
2,19,31,159,72,45,148,60,54,87,1
138,70,49,93,37,94,135,145,53,21,1
2,130,46,53,43,6,133,100,32,21,1
12,135,25,53,37,24,70,145,93,40,0
101,152,48,93,37,86,96,25,134,21,1
52,92,100,159,43,12,135,141,53,40,1
12,92,46,93,43,74,148,39,53,37,0
34,135,145,53,40,74,92,25,9,117,1
67,152,18,68,140,138,133,25,53,37,1
6,148,25,68,37,2,92,17,93,43,1
12,70,38,93,21,24,135,46,53,37,1
2,109,31,53,66,26,152,76,9,21,0
52,70,25,53,43,69,92,76,93,37,0
67,86,8,159,37,39,70,76,83,43,0
6,92,8,83,37,25,12,144,32,62,0
2,70,49,104,127,6,47,48,68,37,1
51,148,145,93,37,38,135,46,53,121,0
6,70,25,79,37,52,135,39,9,10,0
152,135,141,93,43,45,92,38,53,40,1
159,16,8,93,64,28,2,46,53,40,0
76,92,38,93,10,152,148,64,32,21,1
34,152,138,159,43,67,148,31,83,40,1
2,133,46,104,37,6,27,64,32,10,0
152,2,101,104,21,81,144,46,93,37,0
28,70,46,93,140,12,135,25,9,21,1
152,92,158,93,37,2,139,59,53,62,1
12,135,141,93,43,152,133,38,53,40,1
76,135,100,14,43,67,16,38,54,21,1
12,152,18,83,21,138,92,38,93,37,0
34,135,97,159,40,52,148,17,93,43,1
2,152,145,32,66,1,70,49,68,140,0
34,133,25,159,156,76,135,46,104,21,1
52,135,49,93,37,61,16,145,53,40,0
34,92,39,53,37,38,135,5,93,40,1
12,152,20,93,37,2,92,25,104,127,0
152,70,46,32,127,92,148,17,104,37,0
88,70,25,79,37,67,92,145,104,127,1
6,148,49,93,129,52,92,25,53,140,0
28,92,5,93,66,34,135,17,23,10,1
152,92,141,83,37,28,89,5,53,85,1
152,132,18,9,66,2,109,158,93,37,0
152,33,46,104,43,28,92,65,93,37,1
152,70,145,53,43,76,58,141,93,37,1
51,70,17,104,127,152,148,72,32,10,1
55,135,46,93,66,94,92,25,32,117,1
94,135,46,137,40,56,92,17,113,62,0
6,70,145,159,10,28,135,46,93,40,0
12,148,17,53,85,2,19,59,32,10,0
152,92,100,159,10,76,33,25,83,43,1
152,70,28,53,37,26,92,95,9,43,0
38,135,105,159,43,56,152,39,48,91,1
136,133,46,93,21,28,135,25,32,43,0
76,70,17,75,66,12,148,158,93,37,1
152,16,46,104,127,81,139,18,75,21,1
74,152,38,53,37,94,27,82,93,40,0
34,135,72,104,127,74,92,46,68,18,1
56,135,100,32,21,81,70,46,93,37,0
28,152,64,53,40,34,2,46,93,43,1
52,135,17,93,140,6,152,159,9,37,1
117,16,38,93,40,152,92,46,53,37,1
2,70,25,93,37,38,135,100,68,140,0
12,27,145,14,43,24,70,141,9,21,0
52,16,117,53,43,21,135,17,93,140,1
28,92,25,93,43,76,135,46,99,10,0
21,148,60,32,10,59,27,25,9,129,1
52,135,100,104,127,6,33,8,53,37,0
24,148,31,53,44,12,70,18,137,37,0
138,86,141,53,37,45,70,158,93,43,0
76,16,145,93,127,67,135,158,113,62,0
76,70,17,53,37,56,135,127,9,43,1
12,133,25,93,40,73,135,8,53,66,1
56,135,8,14,66,46,2,141,9,129,1
152,135,46,53,44,45,96,158,32,37,0
34,86,17,93,37,36,70,46,53,40,0
76,70,39,93,43,28,148,158,53,5,1
12,148,31,93,44,24,135,46,32,66,1
152,70,18,113,15,76,2,81,32,10,1
76,2,3,32,129,67,135,25,93,40,0
12,152,20,93,37,26,132,46,53,21,1
24,132,145,9,21,52,70,46,48,91,0
24,133,145,159,129,152,135,158,53,43,0
152,16,82,54,156,45,132,46,4,21,1
45,132,17,71,43,52,70,1,104,21,1
152,135,46,32,66,12,148,25,104,21,1
36,92,46,93,21,28,27,5,99,64,1
12,135,100,104,127,76,92,25,9,21,1
152,33,138,104,127,28,92,145,99,66,1
28,70,49,93,43,2,135,25,53,37,1
2,133,8,159,129,74,27,158,14,85,1
76,135,100,32,43,59,7,12,14,87,1
38,92,12,104,121,6,16,8,32,21,0
76,135,25,93,37,2,27,65,32,21,0
24,132,3,104,21,12,109,25,32,43,1
67,148,3,104,121,55,47,145,53,37,1
34,33,46,32,21,2,135,145,104,127,0
34,135,31,93,62,74,2,38,79,10,1
38,7,12,68,86,52,152,39,32,129,1
53,67,21,27,69,76,70,145,32,151,0
146,16,117,159,15,34,27,54,83,10,1
2,47,6,93,44,12,135,39,137,10,1
67,152,21,9,64,39,70,76,93,121,0
52,152,3,93,21,55,27,64,32,43,1
67,70,8,104,127,76,103,39,99,43,0
28,135,17,53,37,34,2,5,93,140,1
28,27,39,93,40,76,148,31,141,43,1
41,135,46,93,43,138,16,31,159,21,1
152,92,17,9,10,76,2,25,53,44,1
152,109,17,9,21,36,135,25,53,10,0
152,109,100,93,87,38,135,141,53,10,1
28,152,145,93,40,45,132,31,9,129,1
34,139,145,104,90,6,27,100,9,21,0
28,27,46,141,43,2,148,145,9,10,1
2,16,17,159,10,12,132,18,93,43,1
152,70,49,93,140,38,92,59,104,37,1
2,92,141,134,21,81,27,72,93,40,0
67,148,60,32,43,76,70,39,53,37,0
152,135,46,83,40,133,148,50,137,129,0
138,27,72,93,140,33,152,39,32,117,1
1,27,76,104,44,38,135,67,32,10,0
2,118,100,93,43,28,103,145,32,21,1
51,2,17,159,87,54,133,46,93,37,0
74,135,5,104,127,36,132,114,32,66,1
2,27,17,159,160,67,135,46,93,40,0
148,2,65,53,37,67,27,46,104,62,0
6,27,158,32,66,28,16,64,53,37,1
55,70,117,93,40,1,2,25,32,10,1
28,27,5,93,43,51,16,100,159,129,1
12,70,97,93,37,152,27,46,53,43,1
28,27,38,93,43,26,80,25,53,37,1
67,70,145,54,87,76,132,17,75,37,0
12,27,8,159,72,39,135,46,93,66,1
51,131,100,32,41,76,133,46,23,43,0
76,2,5,93,117,34,19,39,53,140,1
24,132,82,4,21,59,70,49,53,43,0
38,27,21,79,140,138,33,8,32,10,1
28,27,112,71,43,81,16,21,104,129,1
55,133,141,93,156,81,33,145,143,129,0
76,135,46,159,43,52,148,145,48,10,0
2,33,39,9,21,28,27,46,14,43,1
152,33,100,137,10,28,92,25,93,140,0
81,27,21,93,10,152,33,20,137,160,0
152,27,145,137,160,45,7,21,93,140,0
76,27,57,93,140,67,16,72,53,37,0
74,109,60,104,127,2,70,17,79,10,0
12,148,49,75,21,24,7,25,32,43,1
6,148,141,93,43,45,70,106,159,40,0
138,27,145,113,43,28,148,158,75,21,0
36,148,145,9,21,78,7,64,32,43,0
24,27,63,159,43,76,92,39,93,151,1
51,135,100,53,21,41,2,158,104,62,0
41,58,46,159,43,98,133,31,48,91,1
56,148,82,93,158,73,70,141,159,21,0
1,27,141,79,43,2,103,145,48,84,1
140,139,18,93,40,138,103,145,159,156,0
38,103,145,159,140,1,139,18,93,21,1
34,135,46,93,43,74,70,38,79,10,0
38,70,1,104,10,28,92,49,137,43,1
2,135,159,64,30,28,27,38,9,21,1
52,16,39,93,37,46,148,2,64,10,1
38,135,46,93,44,76,92,145,14,43,1
51,135,25,68,125,24,33,5,14,43,0
2,27,158,14,66,78,33,39,32,12,0
152,135,49,93,140,38,92,5,159,10,1
36,148,48,9,21,56,27,145,32,91,1
28,86,12,54,62,34,70,49,14,43,0
2,33,46,93,15,138,92,145,23,43,1
86,7,100,99,160,20,52,29,83,129,0
88,86,46,14,66,52,2,119,99,15,0
138,135,46,159,90,74,152,48,93,43,1
28,135,141,159,123,1,109,145,93,140,0
2,33,31,53,10,41,135,141,54,43,0
67,58,18,159,87,39,148,46,79,43,1
34,33,100,159,10,28,135,46,32,43,1
36,27,157,93,43,67,150,20,48,91,1
152,92,39,53,37,2,33,100,93,43,0
76,29,18,159,140,41,133,158,48,91,0
67,133,25,93,10,2,70,97,104,127,0
12,148,14,32,10,2,33,25,159,66,1
138,33,158,93,10,12,27,159,99,90,1
74,96,145,93,40,33,130,46,79,129,1
12,27,14,159,129,20,2,101,32,43,0
81,148,14,75,37,38,27,21,79,87,1
28,7,145,93,64,45,92,158,79,37,0
46,16,138,9,44,26,135,50,14,37,0
28,27,21,159,10,55,33,25,79,43,0
12,92,97,159,44,55,148,25,93,43,1
28,148,141,9,21,88,89,17,75,66,1
12,95,112,93,129,25,2,59,104,21,1
76,47,83,93,140,94,148,117,104,127,1
74,2,25,93,43,21,131,17,75,44,1
12,131,46,159,44,152,33,17,4,43,0
2,135,46,159,44,6,16,25,4,43,1
36,109,145,32,151,52,110,141,159,117,1
59,19,5,93,43,67,92,49,159,37,1
26,70,145,93,140,6,148,60,32,43,1
157,29,38,93,12,76,7,145,68,140,1
12,70,49,14,43,38,135,158,9,21,0
138,103,158,159,160,12,130,95,93,117,1
74,95,17,75,43,76,33,8,9,21,0
52,105,46,159,43,74,33,141,4,44,1
74,16,145,93,10,28,153,141,53,40,0
28,103,31,93,117,138,148,39,79,140,1
52,107,24,93,15,63,92,31,75,66,1
76,27,25,159,140,13,158,33,75,10,0
13,73,59,93,121,51,19,20,104,127,1
56,131,99,32,160,61,2,48,14,43,0
52,148,145,159,140,38,2,21,93,87,1
36,16,8,159,43,2,135,50,79,37,0
76,33,17,32,21,67,148,145,75,66,1
6,148,46,14,140,24,103,145,53,43,1
74,148,49,93,37,6,132,145,32,72,1
12,2,8,9,21,6,96,31,54,68,0
2,33,64,48,43,74,96,38,93,15,0
48,148,145,14,43,86,80,21,9,44,1
6,58,145,32,10,33,70,49,48,21,0
2,103,5,104,127,152,33,48,9,10,1
78,135,39,93,10,28,19,145,75,43,0
28,148,82,75,66,26,2,39,117,10,0
12,133,145,9,21,74,33,49,93,140,1
6,96,141,48,123,2,135,100,75,37,1
74,148,47,48,91,36,70,141,23,43,1
6,27,17,32,21,28,33,48,99,10,1
67,148,17,48,91,28,70,49,75,40,1
12,2,49,104,127,74,33,100,93,10,1
59,148,1,4,43,26,103,76,99,10,0
48,19,21,53,37,28,2,158,75,10,1
138,2,145,23,43,12,7,158,75,21,1
52,2,5,104,10,111,92,127,32,41,1
6,27,46,93,140,59,33,145,14,43,0
74,103,31,75,66,2,92,39,4,64,1
67,58,25,75,15,74,148,17,48,44,1
6,103,46,4,43,52,33,97,104,21,1
74,2,8,159,66,67,135,46,75,12,0
76,70,25,48,37,67,135,46,75,66,1
61,135,145,32,10,45,92,158,4,43,0
48,16,145,32,10,55,109,158,4,43,1
33,70,21,104,127,6,7,145,48,129,0
12,135,46,23,10,24,7,8,9,43,0
52,70,145,4,151,2,148,39,75,21,1
55,148,25,48,91,76,70,65,9,43,1
6,148,115,68,140,24,70,145,113,121,1
6,148,65,53,37,45,7,8,113,43,1
2,55,69,93,66,67,47,83,9,21,0
56,2,38,14,43,152,139,18,9,21,1
94,148,97,9,44,24,103,158,14,21,1
24,2,49,14,66,86,148,60,9,44,1
52,70,145,48,91,78,92,36,143,66,1
138,70,39,4,43,152,92,20,48,91,1
24,55,39,91,48,152,103,145,14,43,0
6,132,21,48,10,28,55,8,35,43,0
24,33,145,4,44,138,70,97,14,43,1
152,55,145,48,91,6,2,17,93,43,1
52,7,21,68,140,148,27,25,93,40,1
94,16,39,113,43,152,2,145,9,10,1
74,55,141,68,140,152,70,38,83,43,1
20,133,145,14,123,153,148,49,68,140,1
56,55,17,14,10,152,2,49,75,43,1
26,55,35,14,43,41,2,31,9,21,1
81,55,145,75,66,52,47,76,53,37,1
152,55,35,14,43,12,70,21,48,160,1
6,55,138,141,123,41,103,8,68,140,1
28,2,8,83,43,41,27,21,4,10,1
152,16,21,9,117,26,139,18,68,140,1
52,132,13,54,129,136,96,49,68,140,1
28,148,38,75,66,56,109,25,143,90,1
6,70,49,93,40,45,33,145,142,117,1
1,33,95,48,91,26,133,158,14,43,0
6,148,3,9,129,1,133,21,14,10,1
52,58,17,9,10,69,7,49,14,43,1
52,70,5,142,21,88,133,38,23,160,1
6,152,158,93,40,24,2,145,68,43,0
6,33,25,4,90,52,139,18,68,140,0
74,47,21,93,10,59,148,49,9,43,0
51,55,8,104,127,86,47,18,9,64,1
28,35,17,93,43,33,2,72,9,44,1
52,70,8,4,160,56,55,65,48,43,0
152,148,145,54,160,133,2,39,75,43,1
52,103,158,9,66,24,139,31,48,91,0
74,55,112,159,10,152,133,46,142,44,0
1,55,49,53,15,6,2,3,142,160,0
6,55,49,75,66,138,2,128,14,15,0
152,55,17,53,10,78,133,145,142,41,1
6,2,49,75,43,152,70,17,53,51,0
74,29,50,48,91,24,7,72,23,10,0
52,92,101,104,127,69,7,17,68,140,0
6,9,35,44,20,103,58,145,14,43,0
6,55,49,83,10,61,2,158,75,43,1
52,148,145,48,10,69,2,17,113,37,0
28,55,122,14,43,152,148,21,9,10,0
24,55,38,14,66,152,95,97,9,10,1
74,70,35,9,140,16,103,145,47,68,0
6,55,3,4,66,152,70,35,9,15,0
45,132,145,48,91,69,148,59,9,43,0
148,47,48,9,44,152,33,59,83,10,0
36,35,48,93,40,67,2,25,68,140,0
16,148,106,68,141,28,70,49,53,40,1
56,55,128,104,127,6,2,3,113,43,1
24,55,17,4,43,51,92,5,75,66,1
6,2,39,68,140,24,55,25,83,43,0
52,2,39,32,43,61,139,18,9,10,0
52,2,3,14,51,56,35,83,23,43,1
138,55,145,9,21,152,80,2,4,129,1
26,7,145,137,140,152,148,158,55,68,0
52,103,145,54,40,28,2,138,47,66,1
33,2,5,9,43,28,152,39,32,21,0
101,55,17,9,21,24,133,46,142,70,1
56,2,13,32,68,51,148,141,93,40,1
74,133,21,14,62,76,148,145,9,44,0
45,2,17,53,37,36,70,25,32,10,1
24,55,65,68,140,28,148,141,14,43,1
1,35,95,32,10,16,47,83,93,43,0
86,16,38,4,43,2,139,20,75,40,1
59,55,25,9,117,24,2,38,68,140,0
16,7,158,14,43,45,92,145,93,44,0
52,133,38,93,117,56,58,100,68,140,0
73,148,100,48,160,24,27,25,4,43,1
76,33,25,93,40,152,133,64,9,43,0
52,7,21,14,85,96,70,38,68,140,1
16,148,35,75,66,1,33,48,4,10,1
24,55,8,48,91,12,29,25,93,44,1
45,148,3,32,21,67,133,20,99,90,0
28,148,35,83,43,26,92,25,9,90,0
16,55,97,159,160,41,70,141,53,72,1
33,109,145,68,51,45,148,60,93,37,0
26,2,35,68,140,152,55,17,83,21,0
26,2,60,54,140,52,139,18,99,21,0
74,55,64,75,44,16,139,25,159,43,1
24,35,18,68,140,45,16,145,48,21,1
45,55,25,9,160,6,139,34,14,43,0
12,33,38,142,40,45,148,97,9,21,0
16,55,97,159,160,41,70,141,53,72,1
74,29,8,83,43,52,2,3,14,10,1
41,35,95,159,129,124,2,97,93,40,1
33,109,145,68,51,45,148,60,93,37,0
86,55,60,142,40,24,109,145,159,160,0
61,55,25,75,66,86,109,112,53,40,1
55,131,50,83,129,45,132,158,9,43,1
86,55,60,142,40,24,109,145,159,160,0
86,70,145,143,66,52,33,38,75,43,1
61,55,25,75,66,86,109,112,53,40,1
24,132,48,64,125,45,118,20,75,43,0
52,139,17,159,129,24,7,25,9,21,0
74,55,64,75,44,16,139,25,159,43,1
45,55,25,9,160,6,139,34,14,43,0
28,55,97,9,21,33,152,52,64,79,0
24,103,5,159,40,16,109,38,48,91,0
52,103,69,159,40,41,70,145,71,121,0
6,58,100,55,68,152,161,39,113,121,0
55,114,68,97,64,6,132,141,142,40,1
55,35,20,142,43,118,2,25,159,66,0
28,7,17,48,91,81,29,3,14,21,1
16,135,38,9,90,45,139,18,32,160,1
45,33,25,9,129,52,2,38,53,37,1
24,55,127,79,68,91,47,16,95,48,0
74,132,31,159,129,136,33,145,68,140,1
140,109,145,159,160,12,33,60,143,129,0
26,55,100,68,140,67,132,25,53,40,1
13,153,18,159,66,6,86,100,143,129,0
148,139,5,71,21,45,33,128,159,129,0
76,132,100,159,68,67,55,141,48,91,0
76,47,39,83,68,6,95,100,159,21,1
6,2,8,159,40,24,55,158,48,91,0
28,55,100,9,21,24,33,38,68,140,1
61,133,49,48,91,45,96,60,9,21,0
16,92,18,64,66,152,161,39,83,85,1
88,70,25,68,140,73,55,97,159,64,1
52,2,64,9,10,33,57,89,32,66,1
